latitude,longitude
27.399713421242005,87.70122476396568
27.399713421242005,87.8012252213939
27.399713421242005,87.90122567882207
27.399713421242005,88.00122613625024
27.499713878670192,82.80120234998464
27.499713878670192,83.00120326484102
27.499713878670192,83.10120372226919
27.499713878670192,83.20120417969736
27.499713878670192,83.30120463712558
27.499713878670192,83.40120509455375
27.499713878670192,83.50120555198191
27.499713878670192,83.60120600941013
27.499713878670192,83.7012064668383
27.499713878670192,83.80120692426647
27.499713878670192,83.90120738169469
27.499713878670192,84.00120783912286
27.499713878670192,84.10120829655102
27.499713878670192,84.20120875397924
27.499713878670192,84.30120921140741
27.499713878670192,84.40120966883558
27.499713878670192,84.5012101262638
27.499713878670192,84.60121058369197
27.499713878670192,84.70121104112013
27.499713878670192,84.80121149854835
27.499713878670192,84.90121195597652
27.499713878670192,85.00121241340469
27.499713878670192,85.10121287083291
27.499713878670192,85.20121332826108
27.499713878670192,85.30121378568924
27.499713878670192,85.40121424311747
27.499713878670192,85.50121470054563
27.499713878670192,85.6012151579738
27.499713878670192,85.70121561540202
27.499713878670192,85.80121607283019
27.499713878670192,85.90121653025835
27.499713878670192,86.00121698768658
27.499713878670192,86.10121744511474
27.499713878670192,86.20121790254291
27.499713878670192,86.30121835997113
27.499713878670192,86.4012188173993
27.499713878670192,86.50121927482746
27.499713878670192,86.60121973225569
27.499713878670192,86.70122018968385
27.499713878670192,86.80122064711202
27.499713878670192,86.90122110454024
27.499713878670192,87.0012215619684
27.499713878670192,87.10122201939657
27.499713878670192,87.2012224768248
27.499713878670192,87.30122293425296
27.499713878670192,87.40122339168113
27.499713878670192,87.50122384910935
27.499713878670192,87.60122430653752
27.499713878670192,87.70122476396568
27.499713878670192,87.8012252213939
27.499713878670192,87.90122567882207
27.499713878670192,88.00122613625024
27.59971433609838,82.80120234998464
27.59971433609838,82.9012028074128
27.59971433609838,83.00120326484102
27.59971433609838,83.10120372226919
27.59971433609838,83.20120417969736
27.59971433609838,83.30120463712558
27.59971433609838,83.40120509455375
27.59971433609838,83.50120555198191
27.59971433609838,83.60120600941013
27.59971433609838,83.7012064668383
27.59971433609838,83.80120692426647
27.59971433609838,83.90120738169469
27.59971433609838,84.00120783912286
27.59971433609838,84.10120829655102
27.59971433609838,84.20120875397924
27.59971433609838,84.30120921140741
27.59971433609838,84.40120966883558
27.59971433609838,84.5012101262638
27.59971433609838,84.60121058369197
27.59971433609838,84.70121104112013
27.59971433609838,84.80121149854835
27.59971433609838,84.90121195597652
27.59971433609838,85.00121241340469
27.59971433609838,85.10121287083291
27.59971433609838,85.20121332826108
27.59971433609838,85.30121378568924
27.59971433609838,85.40121424311747
27.59971433609838,85.50121470054563
27.59971433609838,85.6012151579738
27.59971433609838,85.70121561540202
27.59971433609838,85.80121607283019
27.59971433609838,85.90121653025835
27.59971433609838,86.00121698768658
27.59971433609838,86.10121744511474
27.59971433609838,86.20121790254291
27.59971433609838,86.30121835997113
27.59971433609838,86.4012188173993
27.59971433609838,86.50121927482746
27.59971433609838,86.60121973225569
27.59971433609838,86.70122018968385
27.59971433609838,86.80122064711202
27.59971433609838,86.90122110454024
27.59971433609838,87.0012215619684
27.59971433609838,87.10122201939657
27.59971433609838,87.2012224768248
27.59971433609838,87.30122293425296
27.59971433609838,87.40122339168113
27.59971433609838,87.50122384910935
27.59971433609838,87.60122430653752
27.59971433609838,87.70122476396568
27.59971433609838,87.8012252213939
27.59971433609838,87.90122567882207
27.59971433609838,88.00122613625024
27.69971479352656,82.50120097770008
27.69971479352656,82.80120234998464
27.69971479352656,82.9012028074128
27.69971479352656,83.00120326484102
27.69971479352656,83.10120372226919
27.69971479352656,83.20120417969736
27.69971479352656,83.30120463712558
27.69971479352656,83.40120509455375
27.69971479352656,83.50120555198191
27.69971479352656,83.60120600941013
27.69971479352656,83.7012064668383
27.69971479352656,83.80120692426647
27.69971479352656,83.90120738169469
27.69971479352656,84.00120783912286
27.69971479352656,84.10120829655102
27.69971479352656,84.20120875397924
27.69971479352656,84.30120921140741
27.69971479352656,84.40120966883558
27.69971479352656,84.5012101262638
27.69971479352656,84.60121058369197
27.69971479352656,84.70121104112013
27.69971479352656,84.80121149854835
27.69971479352656,84.90121195597652
27.69971479352656,85.00121241340469
27.69971479352656,85.10121287083291
27.69971479352656,85.20121332826108
27.69971479352656,85.30121378568924
27.69971479352656,85.40121424311747
27.69971479352656,85.50121470054563
27.69971479352656,85.6012151579738
27.69971479352656,85.70121561540202
27.69971479352656,85.80121607283019
27.69971479352656,85.90121653025835
27.69971479352656,86.00121698768658
27.69971479352656,86.10121744511474
27.69971479352656,86.20121790254291
27.69971479352656,86.30121835997113
27.69971479352656,86.4012188173993
27.69971479352656,86.50121927482746
27.69971479352656,86.60121973225569
27.69971479352656,86.70122018968385
27.69971479352656,86.80122064711202
27.69971479352656,86.90122110454024
27.69971479352656,87.0012215619684
27.69971479352656,87.10122201939657
27.69971479352656,87.2012224768248
27.69971479352656,87.30122293425296
27.69971479352656,87.40122339168113
27.69971479352656,87.50122384910935
27.69971479352656,87.60122430653752
27.69971479352656,87.70122476396568
27.69971479352656,87.8012252213939
27.69971479352656,87.90122567882207
27.69971479352656,88.00122613625024
27.69971479352656,88.10122659367846
27.799715250954748,82.30120006284369
27.799715250954748,82.40120052027191
27.799715250954748,82.50120097770008
27.799715250954748,82.60120143512825
27.799715250954748,82.70120189255647
27.799715250954748,82.80120234998464
27.799715250954748,82.9012028074128
27.799715250954748,83.00120326484102
27.799715250954748,83.10120372226919
27.799715250954748,83.20120417969736
27.799715250954748,83.30120463712558
27.799715250954748,83.40120509455375
27.799715250954748,83.50120555198191
27.799715250954748,83.60120600941013
27.799715250954748,83.7012064668383
27.799715250954748,83.80120692426647
27.799715250954748,83.90120738169469
27.799715250954748,84.00120783912286
27.799715250954748,84.10120829655102
27.799715250954748,84.20120875397924
27.799715250954748,84.30120921140741
27.799715250954748,84.40120966883558
27.799715250954748,84.5012101262638
27.799715250954748,84.60121058369197
27.799715250954748,84.70121104112013
27.799715250954748,84.80121149854835
27.799715250954748,84.90121195597652
27.799715250954748,85.00121241340469
27.799715250954748,85.10121287083291
27.799715250954748,85.20121332826108
27.799715250954748,85.30121378568924
27.799715250954748,85.40121424311747
27.799715250954748,85.50121470054563
27.799715250954748,85.6012151579738
27.799715250954748,85.70121561540202
27.799715250954748,85.80121607283019
27.799715250954748,85.90121653025835
27.799715250954748,86.00121698768658
27.799715250954748,86.10121744511474
27.799715250954748,86.20121790254291
27.799715250954748,86.30121835997113
27.799715250954748,86.4012188173993
27.799715250954748,86.50121927482746
27.799715250954748,86.60121973225569
27.799715250954748,86.70122018968385
27.799715250954748,86.80122064711202
27.799715250954748,86.90122110454024
27.799715250954748,87.0012215619684
27.799715250954748,87.10122201939657
27.799715250954748,87.2012224768248
27.799715250954748,87.30122293425296
27.799715250954748,87.40122339168113
27.799715250954748,87.50122384910935
27.799715250954748,87.60122430653752
27.799715250954748,87.70122476396568
27.799715250954748,87.8012252213939
27.799715250954748,87.90122567882207
27.799715250954748,88.00122613625024
27.799715250954748,88.10122659367846
27.89971570838293,81.90119823313097
27.89971570838293,82.10119914798736
27.89971570838293,82.20119960541552
27.89971570838293,82.30120006284369
27.89971570838293,82.40120052027191
27.89971570838293,82.50120097770008
27.89971570838293,82.60120143512825
27.89971570838293,82.70120189255647
27.89971570838293,82.80120234998464
27.89971570838293,82.9012028074128
27.89971570838293,83.00120326484102
27.89971570838293,83.10120372226919
27.89971570838293,83.20120417969736
27.89971570838293,83.30120463712558
27.89971570838293,83.40120509455375
27.89971570838293,83.50120555198191
27.89971570838293,83.60120600941013
27.89971570838293,83.7012064668383
27.89971570838293,83.80120692426647
27.89971570838293,83.90120738169469
27.89971570838293,84.00120783912286
27.89971570838293,84.10120829655102
27.89971570838293,84.20120875397924
27.89971570838293,84.30120921140741
27.89971570838293,84.40120966883558
27.89971570838293,84.5012101262638
27.89971570838293,84.60121058369197
27.89971570838293,84.70121104112013
27.89971570838293,84.80121149854835
27.89971570838293,84.90121195597652
27.89971570838293,85.00121241340469
27.89971570838293,85.10121287083291
27.89971570838293,85.20121332826108
27.89971570838293,85.30121378568924
27.89971570838293,85.40121424311747
27.89971570838293,85.50121470054563
27.89971570838293,85.6012151579738
27.89971570838293,85.70121561540202
27.89971570838293,85.80121607283019
27.89971570838293,85.90121653025835
27.89971570838293,86.00121698768658
27.89971570838293,86.10121744511474
27.89971570838293,86.20121790254291
27.89971570838293,86.30121835997113
27.89971570838293,86.4012188173993
27.89971570838293,86.50121927482746
27.89971570838293,86.60121973225569
27.89971570838293,86.70122018968385
27.89971570838293,86.80122064711202
27.89971570838293,86.90122110454024
27.89971570838293,87.0012215619684
27.89971570838293,87.8012252213939
27.89971570838293,87.90122567882207
27.999716165811115,81.70119731827458
27.999716165811115,81.8011977757028
27.999716165811115,81.90119823313097
27.999716165811115,82.00119869055914
27.999716165811115,82.10119914798736
27.999716165811115,82.20119960541552
27.999716165811115,82.30120006284369
27.999716165811115,82.40120052027191
27.999716165811115,82.50120097770008
